payment_ref,invoice_no,vendor_id,vendor_category,business_unit,transaction_date,amount,is_duplicate,post_migration,treated_bu
PMT-008526,INV-33806,V1039,Office Supplies,BU_South,2023-07-08,3077.39,0,1,1
PMT-002263,INV-75006,V1011,Facilities,BU_South,2023-07-08,8253.48,0,1,1
PMT-008170,INV-84571,V1093,IT Services,BU_West,2023-07-08,45725.94,0,1,0
PMT-000354,INV-46932,V1059,Facilities,BU_Central,2023-07-08,3765.66,0,1,0
PMT-009752,INV-35119,V1043,Office Supplies,BU_West,2023-07-08,3341.75,0,1,0
PMT-007615,INV-83135,V1090,Office Supplies,BU_North,2023-07-08,4234.63,0,1,1
PMT-006438,INV-85429,V1055,Consulting,BU_Central,2023-07-08,48042.38,0,1,0
PMT-001289,INV-66010,V1097,Consulting,BU_West,2023-07-08,49012.11,0,1,0
PMT-009717,INV-76304,V1010,IT Services,BU_East,2023-07-08,29560.73,0,1,0
PMT-009253,INV-18088,V1029,Logistics,BU_South,2023-07-08,9786.49,0,1,1
PMT-011298,INV-19831,V1041,Consulting,BU_South,2023-07-08,26850.26,1,1,1
PMT-008290,INV-65886,V1010,IT Services,BU_Central,2023-07-08,8611.31,0,1,0
PMT-001177,INV-79339,V1034,Consulting,BU_North,2023-07-08,31790.95,0,1,1
PMT-010078,INV-79399,V1013,Logistics,BU_East,2023-07-08,4638.31,0,1,0
PMT-004026,INV-78921,V1008,IT Services,BU_East,2023-07-08,14548.39,0,1,0
PMT-005992,INV-20982,V1063,IT Services,BU_West,2023-07-08,44911.81,0,1,0
PMT-003401,INV-31482,V1069,Consulting,BU_West,2023-07-08,5683.66,0,1,0
PMT-005869,INV-34578,V1054,IT Services,BU_West,2023-07-08,51757.38,0,1,0
PMT-009996,INV-99125,V1055,Facilities,BU_Central,2023-07-08,6086.12,0,1,0
PMT-003136,INV-51963,V1030,Facilities,BU_East,2023-07-09,4020.06,0,1,0
PMT-004630,INV-27289,V1074,Logistics,BU_East,2023-07-09,11848.02,0,1,0
PMT-004496,INV-83887,V1049,Consulting,BU_West,2023-07-09,14852.55,0,1,0
PMT-010796,INV-18329,V1095,IT Services,BU_East,2023-07-09,50257.24,0,1,0
PMT-009594,INV-49711,V1094,Consulting,BU_North,2023-07-09,41181.33,0,1,1
PMT-010561,INV-60904,V1012,Consulting,BU_East,2023-07-09,22324.36,0,1,0
PMT-011790,INV-88245,V1043,Facilities,BU_South,2023-07-09,6718.38,0,1,1
PMT-014148,INV-24850,V1055,Office Supplies,BU_Central,2023-07-09,2984.2,0,1,0
PMT-005804,INV-17940,V1065,Consulting,BU_South,2023-07-09,19517.76,0,1,1
PMT-000015,INV-99593,V1034,IT Services,BU_East,2023-07-09,49431.09,0,1,0
PMT-001822,INV-24461,V1052,Logistics,BU_North,2023-07-09,7552.97,0,1,1
PMT-009829,INV-90798,V1079,Logistics,BU_Central,2023-07-09,7282.37,0,1,0
PMT-002743,INV-50712,V1082,Logistics,BU_West,2023-07-09,10700.88,0,1,0
PMT-009879,INV-28858,V1061,Office Supplies,BU_Central,2023-07-09,1454.2,0,1,0
PMT-008004,INV-26540,V1015,Consulting,BU_East,2023-07-09,25215.24,0,1,0
PMT-005299,INV-27932,V1097,IT Services,BU_South,2023-07-09,46080.49,0,1,1
PMT-007247,INV-86104,V1043,IT Services,BU_East,2023-07-09,21427.88,0,1,0
PMT-000148,INV-11658,V1043,Logistics,BU_North,2023-07-09,2778.85,0,1,1
PMT-003983,INV-23921,V1064,IT Services,BU_North,2023-07-09,49872.96,1,1,1
PMT-011442,INV-18778,V1005,IT Services,BU_Central,2023-07-09,43611.0,0,1,0
PMT-009957,INV-74305,V1027,Facilities,BU_West,2023-07-09,7329.86,0,1,0
PMT-003192,INV-69930,V1012,Facilities,BU_North,2023-07-09,1056.14,0,1,1
PMT-008344,INV-70911,V1061,IT Services,BU_North,2023-07-09,27281.82,0,1,1
PMT-002868,INV-48816,V1086,IT Services,BU_East,2023-07-09,55784.32,0,1,0
PMT-DUP-000044,INV-19831,V1041,Consulting,BU_South,2023-07-09,26850.26,1,1,1
PMT-004866,INV-84844,V1090,IT Services,BU_West,2023-07-09,15378.39,0,1,0
PMT-005429,INV-21164,V1000,Logistics,BU_West,2023-07-09,10922.2,0,1,0
PMT-011232,INV-14687,V1014,IT Services,BU_Central,2023-07-09,65982.9,0,1,0
PMT-011792,INV-78337,V1072,IT Services,BU_North,2023-07-09,61449.05,0,1,1
PMT-008559,INV-97472,V1062,Consulting,BU_West,2023-07-09,6923.06,0,1,0
PMT-001391,INV-40958,V1089,IT Services,BU_South,2023-07-09,8748.43,0,1,1
PMT-012079,INV-93778,V1012,Facilities,BU_South,2023-07-09,6119.48,0,1,1
PMT-000544,INV-39002,V1072,IT Services,BU_East,2023-07-09,51005.85,0,1,0
PMT-013647,INV-82198,V1034,Consulting,BU_North,2023-07-09,49357.26,0,1,1
PMT-001536,INV-55209,V1036,IT Services,BU_West,2023-07-09,57997.24,0,1,0
PMT-007337,INV-63786,V1032,Facilities,BU_North,2023-07-10,1798.78,0,1,1
PMT-005905,INV-55485,V1031,Consulting,BU_North,2023-07-10,4419.02,0,1,1
PMT-014269,INV-11503,V1051,Logistics,BU_South,2023-07-10,8876.69,0,1,1
PMT-009799,INV-89034,V1055,Logistics,BU_Central,2023-07-10,14970.57,0,1,0
PMT-005229,INV-65515,V1016,Consulting,BU_South,2023-07-10,14834.06,0,1,1
PMT-006988,INV-23380,V1057,Consulting,BU_West,2023-07-10,40116.46,0,1,0
PMT-013551,INV-25423,V1063,IT Services,BU_South,2023-07-10,9522.32,0,1,1
PMT-003781,INV-89281,V1095,Consulting,BU_North,2023-07-10,37569.47,0,1,1
PMT-006711,INV-51553,V1087,IT Services,BU_South,2023-07-10,75010.46,0,1,1
PMT-006358,INV-39479,V1064,Consulting,BU_Central,2023-07-10,8738.01,0,1,0
PMT-002644,INV-47104,V1054,Office Supplies,BU_West,2023-07-10,4926.7,0,1,0
PMT-005773,INV-35713,V1095,IT Services,BU_East,2023-07-10,38796.76,0,1,0
PMT-008581,INV-30116,V1045,Consulting,BU_South,2023-07-10,28786.0,0,1,1
PMT-007167,INV-31318,V1089,Consulting,BU_South,2023-07-10,8363.39,0,1,1
PMT-007310,INV-47887,V1085,Office Supplies,BU_North,2023-07-10,3999.39,0,1,1
PMT-000668,INV-50043,V1080,Office Supplies,BU_South,2023-07-10,4886.57,0,1,1
PMT-000336,INV-54350,V1099,IT Services,BU_East,2023-07-10,18003.02,0,1,0
PMT-011540,INV-70367,V1044,Office Supplies,BU_Central,2023-07-10,3923.22,0,1,0
PMT-000889,INV-62461,V1051,IT Services,BU_East,2023-07-10,56610.1,0,1,0
PMT-004461,INV-27123,V1099,Office Supplies,BU_South,2023-07-10,2871.82,1,1,1
PMT-004110,INV-42256,V1022,IT Services,BU_East,2023-07-10,27133.16,0,1,0
PMT-002741,INV-39368,V1057,Consulting,BU_Central,2023-07-10,41146.47,0,1,0
PMT-002304,INV-86232,V1084,Consulting,BU_North,2023-07-10,42767.84,0,1,1
PMT-007305,INV-29879,V1057,Logistics,BU_West,2023-07-10,8195.53,0,1,0
PMT-005316,INV-14398,V1073,Consulting,BU_Central,2023-07-10,29088.88,0,1,0
PMT-001516,INV-29443,V1006,Consulting,BU_East,2023-07-10,12352.63,0,1,0
PMT-003404,INV-48331,V1098,Facilities,BU_West,2023-07-10,7603.17,0,1,0
PMT-008072,INV-98735,V1071,Logistics,BU_West,2023-07-10,13517.51,0,1,0
PMT-010137,INV-89129,V1074,IT Services,BU_North,2023-07-11,49510.71,0,1,1
PMT-003973,INV-61534,V1067,IT Services,BU_East,2023-07-11,33605.66,0,1,0
PMT-003005,INV-76088,V1004,Logistics,BU_North,2023-07-11,9775.66,0,1,1
PMT-010698,INV-72230,V1040,IT Services,BU_West,2023-07-11,67464.95,0,1,0
PMT-002882,INV-67271,V1097,Logistics,BU_Central,2023-07-11,14170.51,0,1,0
PMT-009170,INV-96347,V1084,IT Services,BU_North,2023-07-11,33814.19,0,1,1
PMT-014093,INV-22283,V1076,Facilities,BU_West,2023-07-11,2680.04,0,1,0
PMT-007506,INV-45959,V1095,Facilities,BU_Central,2023-07-11,1421.5,0,1,0
PMT-009310,INV-74580,V1068,Logistics,BU_North,2023-07-11,6279.64,0,1,1
PMT-008243,INV-17804,V1072,Logistics,BU_West,2023-07-11,6351.58,0,1,0
PMT-000980,INV-28530,V1071,Logistics,BU_North,2023-07-11,9906.48,0,1,1
PMT-008189,INV-33322,V1042,IT Services,BU_South,2023-07-11,16600.65,0,1,1
PMT-014144,INV-75002,V1038,Logistics,BU_South,2023-07-11,10317.87,0,1,1
PMT-006971,INV-96269,V1003,IT Services,BU_East,2023-07-11,16304.93,0,1,0
PMT-008198,INV-96529,V1061,IT Services,BU_North,2023-07-11,35979.08,0,1,1
PMT-003168,INV-33264,V1056,IT Services,BU_Central,2023-07-11,23234.34,0,1,0
PMT-007257,INV-23655,V1051,Consulting,BU_East,2023-07-11,7861.45,0,1,0
PMT-011893,INV-90772,V1040,Logistics,BU_Central,2023-07-11,4277.37,0,1,0
PMT-004166,INV-32619,V1069,Facilities,BU_West,2023-07-11,7648.19,0,1,0
PMT-003043,INV-13385,V1003,Logistics,BU_East,2023-07-11,4408.54,0,1,0
PMT-006641,INV-98812,V1073,Office Supplies,BU_East,2023-07-11,3971.97,0,1,0
PMT-006270,INV-51654,V1035,Office Supplies,BU_South,2023-07-11,1648.54,0,1,1
PMT-011762,INV-24158,V1022,Consulting,BU_South,2023-07-11,46581.76,0,1,1
PMT-000554,INV-90808,V1085,Logistics,BU_North,2023-07-11,6547.39,0,1,1
PMT-001317,INV-68166,V1011,Consulting,BU_North,2023-07-11,3205.07,0,1,1
PMT-012889,INV-10438,V1015,Office Supplies,BU_South,2023-07-11,4229.56,0,1,1
PMT-010339,INV-91165,V1009,IT Services,BU_West,2023-07-11,32534.68,0,1,0
PMT-011542,INV-50892,V1070,IT Services,BU_East,2023-07-11,76181.51,0,1,0
PMT-007157,INV-12472,V1008,Facilities,BU_East,2023-07-11,6814.86,0,1,0
PMT-012671,INV-67229,V1071,Logistics,BU_North,2023-07-11,6911.63,0,1,1
PMT-007647,INV-55278,V1053,Consulting,BU_Central,2023-07-11,35788.84,0,1,0
PMT-000445,INV-28909,V1046,Logistics,BU_East,2023-07-11,2392.18,0,1,0
PMT-014867,INV-40382,V1056,Facilities,BU_North,2023-07-11,3968.25,0,1,1
PMT-011599,INV-41765,V1030,Logistics,BU_South,2023-07-11,5936.38,0,1,1
PMT-004702,INV-76517,V1098,Consulting,BU_Central,2023-07-11,29314.98,0,1,0
PMT-003402,INV-29096,V1069,Consulting,BU_East,2023-07-11,13311.3,0,1,0
PMT-002452,INV-16269,V1028,Office Supplies,BU_Central,2023-07-11,1054.61,0,1,0
PMT-013308,INV-63183,V1030,Consulting,BU_Central,2023-07-11,6704.92,0,1,0
PMT-007719,INV-25835,V1043,Consulting,BU_North,2023-07-11,40487.17,1,1,1
PMT-012510,INV-57196,V1007,IT Services,BU_West,2023-07-11,70836.44,0,1,0
PMT-DUP-000261,INV-23921,V1064,IT Services,BU_North,2023-07-11,49872.96,1,1,1
PMT-013194,INV-23679,V1032,Facilities,BU_North,2023-07-11,4749.46,0,1,1
PMT-001944,INV-52182,V1022,Logistics,BU_West,2023-07-11,13829.89,0,1,0
PMT-002192,INV-42737,V1086,IT Services,BU_North,2023-07-11,48039.94,0,1,1
PMT-002844,INV-22559,V1097,Consulting,BU_West,2023-07-12,26529.12,0,1,0
PMT-001472,INV-73492,V1074,Office Supplies,BU_South,2023-07-12,1834.52,0,1,1
PMT-005543,INV-34488,V1083,Consulting,BU_Central,2023-07-12,36766.75,0,1,0
PMT-013160,INV-71617,V1072,IT Services,BU_East,2023-07-12,55514.84,0,1,0
PMT-006794,INV-34082,V1075,Logistics,BU_South,2023-07-12,14218.44,0,1,1
PMT-002052,INV-53677,V1009,Logistics,BU_Central,2023-07-12,8674.03,0,1,0
PMT-001453,INV-20580,V1062,Office Supplies,BU_South,2023-07-12,2851.3,1,1,1
PMT-012204,INV-46868,V1014,Consulting,BU_East,2023-07-12,49884.74,0,1,0
PMT-011852,INV-40874,V1043,IT Services,BU_Central,2023-07-12,75574.92,0,1,0
PMT-007086,INV-99181,V1097,Logistics,BU_Central,2023-07-12,11838.4,0,1,0
PMT-004183,INV-44711,V1092,Logistics,BU_West,2023-07-12,8239.69,0,1,0
PMT-014034,INV-42087,V1065,Logistics,BU_Central,2023-07-12,2381.14,0,1,0
PMT-014158,INV-30783,V1084,Consulting,BU_North,2023-07-12,38239.06,0,1,1
PMT-012189,INV-93569,V1057,Consulting,BU_South,2023-07-12,30187.02,0,1,1
PMT-011619,INV-99989,V1007,IT Services,BU_East,2023-07-12,39369.91,0,1,0
PMT-001188,INV-57187,V1032,Facilities,BU_Central,2023-07-12,6991.29,0,1,0
PMT-014576,INV-88696,V1011,Consulting,BU_West,2023-07-12,44259.84,0,1,0
PMT-005137,INV-70536,V1076,Consulting,BU_North,2023-07-12,49025.31,0,1,1
PMT-014962,INV-12432,V1023,IT Services,BU_Central,2023-07-12,64288.38,0,1,0
PMT-001926,INV-57555,V1000,IT Services,BU_South,2023-07-12,36325.02,1,1,1
PMT-013879,INV-74274,V1008,Consulting,BU_South,2023-07-12,18554.79,1,1,1
PMT-005025,INV-47143,V1032,Logistics,BU_Central,2023-07-12,11600.11,0,1,0
PMT-002992,INV-54917,V1081,Office Supplies,BU_North,2023-07-12,4821.65,1,1,1
PMT-000598,INV-57843,V1050,Consulting,BU_East,2023-07-12,5149.88,0,1,0
PMT-003349,INV-94715,V1055,Office Supplies,BU_Central,2023-07-12,3478.37,0,1,0
PMT-001012,INV-20202,V1083,IT Services,BU_West,2023-07-12,75261.68,0,1,0
PMT-004903,INV-34371,V1072,Logistics,BU_South,2023-07-12,8838.36,0,1,1
PMT-014472,INV-29786,V1095,Facilities,BU_South,2023-07-12,7327.44,0,1,1
PMT-014338,INV-34900,V1088,Consulting,BU_South,2023-07-12,49331.01,0,1,1
PMT-011821,INV-60092,V1017,IT Services,BU_Central,2023-07-12,15627.12,0,1,0
PMT-005388,INV-50414,V1097,Office Supplies,BU_East,2023-07-12,1462.7,1,1,0
PMT-004226,INV-82974,V1094,Consulting,BU_East,2023-07-12,34655.29,0,1,0
PMT-000779,INV-95323,V1073,Consulting,BU_North,2023-07-12,31716.11,0,1,1
PMT-008060,INV-60934,V1075,Consulting,BU_East,2023-07-12,16962.62,0,1,0
PMT-003024,INV-37339,V1095,IT Services,BU_North,2023-07-12,12934.74,0,1,1
PMT-002900,INV-26186,V1077,Office Supplies,BU_Central,2023-07-12,4839.59,0,1,0
PMT-008909,INV-53361,V1038,IT Services,BU_East,2023-07-13,40369.6,0,1,0
PMT-008144,INV-42420,V1024,Consulting,BU_Central,2023-07-13,49660.99,0,1,0
PMT-DUP-000241,INV-27123,V1099,Office Supplies,BU_South,2023-07-13,2871.82,1,1,1
PMT-007220,INV-50184,V1027,Logistics,BU_West,2023-07-13,10173.25,0,1,0
PMT-013162,INV-86057,V1078,IT Services,BU_West,2023-07-13,28939.08,0,1,0
PMT-010864,INV-82904,V1018,Consulting,BU_North,2023-07-13,33300.75,0,1,1
PMT-000216,INV-41300,V1024,Facilities,BU_West,2023-07-13,2115.52,0,1,0
PMT-011981,INV-93379,V1081,IT Services,BU_West,2023-07-13,51515.36,0,1,0
PMT-013408,INV-55170,V1014,Logistics,BU_East,2023-07-13,12287.18,0,1,0
PMT-002570,INV-82937,V1073,Facilities,BU_South,2023-07-13,7084.65,0,1,1
PMT-002731,INV-45389,V1094,Office Supplies,BU_West,2023-07-13,4100.62,0,1,0
PMT-008687,INV-39095,V1071,IT Services,BU_Central,2023-07-13,5534.75,0,1,0
PMT-008059,INV-84101,V1071,Consulting,BU_Central,2023-07-13,47041.57,0,1,0
PMT-010942,INV-39261,V1026,IT Services,BU_South,2023-07-13,74185.74,0,1,1
PMT-011343,INV-78573,V1002,Logistics,BU_West,2023-07-13,6982.71,0,1,0
PMT-010715,INV-99850,V1092,Logistics,BU_North,2023-07-13,8816.04,0,1,1
PMT-014710,INV-14614,V1027,IT Services,BU_South,2023-07-13,5245.32,0,1,1
PMT-002087,INV-53287,V1045,Office Supplies,BU_Central,2023-07-13,2498.47,0,1,0
PMT-008658,INV-97838,V1097,Logistics,BU_East,2023-07-13,8131.63,0,1,0
PMT-012471,INV-66995,V1014,Consulting,BU_Central,2023-07-13,8611.02,0,1,0
PMT-DUP-000250,INV-25835,V1043,Consulting,BU_North,2023-07-13,40487.17,1,1,1
PMT-DUP-000068,INV-50414,V1097,Office Supplies,BU_East,2023-07-13,1462.7,1,1,0
PMT-001830,INV-27407,V1077,Consulting,BU_West,2023-07-13,31911.07,0,1,0
PMT-003709,INV-96916,V1056,Consulting,BU_Central,2023-07-13,17323.76,0,1,0
PMT-006098,INV-47692,V1024,Consulting,BU_Central,2023-07-13,17626.04,0,1,0
PMT-001902,INV-18523,V1088,Consulting,BU_East,2023-07-13,41480.79,0,1,0
PMT-008341,INV-88631,V1097,Consulting,BU_North,2023-07-13,46732.6,0,1,1
PMT-001030,INV-36522,V1002,Office Supplies,BU_West,2023-07-13,3429.38,0,1,0
PMT-000513,INV-80687,V1084,Office Supplies,BU_West,2023-07-13,4749.2,0,1,0
PMT-010190,INV-27759,V1081,Facilities,BU_West,2023-07-13,3636.87,0,1,0
PMT-006967,INV-24190,V1061,Consulting,BU_West,2023-07-13,6299.24,0,1,0
PMT-007898,INV-48449,V1075,Consulting,BU_West,2023-07-13,10387.58,0,1,0
PMT-013582,INV-46165,V1091,Facilities,BU_Central,2023-07-13,3610.5,0,1,0
PMT-005756,INV-48326,V1061,IT Services,BU_North,2023-07-13,8153.36,0,1,1
PMT-009305,INV-95657,V1096,Consulting,BU_West,2023-07-13,46751.04,0,1,0
PMT-006329,INV-81200,V1010,Logistics,BU_South,2023-07-13,11303.78,1,1,1
PMT-011768,INV-69279,V1080,Logistics,BU_West,2023-07-13,2526.21,0,1,0
PMT-008456,INV-12085,V1015,Logistics,BU_South,2023-07-13,14338.72,0,1,1
PMT-012130,INV-87073,V1034,IT Services,BU_Central,2023-07-13,76266.85,0,1,0
PMT-012602,INV-69897,V1017,Consulting,BU_South,2023-07-13,30236.85,0,1,1
PMT-011905,INV-22572,V1092,IT Services,BU_South,2023-07-13,28270.15,0,1,1
PMT-009276,INV-36342,V1015,Office Supplies,BU_North,2023-07-13,4468.83,0,1,1
PMT-006754,INV-55240,V1088,IT Services,BU_Central,2023-07-13,46381.32,0,1,0
PMT-006322,INV-10391,V1029,Logistics,BU_Central,2023-07-13,11695.96,0,1,0
PMT-008834,INV-68441,V1031,Logistics,BU_Central,2023-07-13,8086.38,0,1,0
PMT-010099,INV-29880,V1052,IT Services,BU_North,2023-07-13,45021.84,1,1,1
PMT-001354,INV-18058,V1084,Logistics,BU_East,2023-07-14,2682.9,0,1,0
PMT-009923,INV-94362,V1046,IT Services,BU_Central,2023-07-14,57573.65,0,1,0
PMT-011933,INV-62680,V1087,Facilities,BU_North,2023-07-14,8078.53,0,1,1
PMT-012577,INV-49883,V1015,Logistics,BU_East,2023-07-14,12816.66,0,1,0
PMT-007103,INV-44083,V1074,IT Services,BU_Central,2023-07-14,65994.67,0,1,0
PMT-007415,INV-77488,V1035,Office Supplies,BU_Central,2023-07-14,3335.84,0,1,0
PMT-013005,INV-85191,V1003,Facilities,BU_West,2023-07-14,801.01,0,1,0
PMT-011471,INV-88940,V1006,Consulting,BU_Central,2023-07-14,18219.47,0,1,0
PMT-006591,INV-58176,V1021,Logistics,BU_South,2023-07-14,2304.99,1,1,1
PMT-001618,INV-63992,V1045,IT Services,BU_North,2023-07-14,34327.47,0,1,1
PMT-000541,INV-50425,V1045,Logistics,BU_West,2023-07-14,12008.83,0,1,0
PMT-010732,INV-96039,V1074,Logistics,BU_West,2023-07-14,11727.34,0,1,0
PMT-005872,INV-32193,V1036,Consulting,BU_North,2023-07-14,17450.72,0,1,1
PMT-011805,INV-96363,V1057,Office Supplies,BU_South,2023-07-14,3727.42,0,1,1
PMT-DUP-000080,INV-81200,V1010,Logistics,BU_South,2023-07-14,11303.78,1,1,1
PMT-011743,INV-55644,V1025,Facilities,BU_South,2023-07-14,3435.48,0,1,1
PMT-005745,INV-56753,V1074,Office Supplies,BU_South,2023-07-14,3925.0,0,1,1
PMT-000014,INV-31319,V1046,Logistics,BU_East,2023-07-14,3795.43,0,1,0
PMT-013197,INV-17445,V1063,Logistics,BU_South,2023-07-14,6924.12,0,1,1
PMT-014452,INV-71919,V1063,Consulting,BU_Central,2023-07-14,21850.18,0,1,0
PMT-001257,INV-84964,V1095,IT Services,BU_East,2023-07-14,38623.93,0,1,0
PMT-007666,INV-31986,V1095,IT Services,BU_West,2023-07-14,9323.2,0,1,0
PMT-010437,INV-56145,V1047,Logistics,BU_North,2023-07-14,1972.27,0,1,1
PMT-010163,INV-15256,V1059,Logistics,BU_West,2023-07-14,4415.49,0,1,0
PMT-014810,INV-17935,V1051,Facilities,BU_Central,2023-07-14,4113.43,0,1,0
PMT-014661,INV-11792,V1078,Office Supplies,BU_West,2023-07-14,3444.15,0,1,0
PMT-000547,INV-82173,V1063,Consulting,BU_Central,2023-07-14,31563.63,0,1,0
PMT-003277,INV-45426,V1086,Office Supplies,BU_West,2023-07-14,3135.44,1,1,0
PMT-000588,INV-45180,V1038,Office Supplies,BU_South,2023-07-14,3353.03,0,1,1
PMT-005999,INV-80172,V1061,IT Services,BU_Central,2023-07-14,70525.15,0,1,0
PMT-003025,INV-36035,V1051,IT Services,BU_North,2023-07-14,66096.88,0,1,1
PMT-009688,INV-14964,V1050,Office Supplies,BU_East,2023-07-14,3684.44,0,1,0
PMT-003962,INV-92289,V1008,Facilities,BU_North,2023-07-14,2441.75,0,1,1
PMT-006789,INV-95190,V1023,Consulting,BU_Central,2023-07-14,17790.38,0,1,0
PMT-014025,INV-36770,V1082,IT Services,BU_North,2023-07-14,17523.98,0,1,1
PMT-000127,INV-49139,V1045,Office Supplies,BU_West,2023-07-14,4330.12,0,1,0
PMT-010269,INV-75898,V1016,Office Supplies,BU_East,2023-07-14,819.11,0,1,0
PMT-007492,INV-70510,V1051,Office Supplies,BU_South,2023-07-14,4957.12,0,1,1
PMT-007528,INV-62197,V1022,Facilities,BU_East,2023-07-14,5140.26,0,1,0
PMT-003732,INV-52561,V1031,Logistics,BU_West,2023-07-14,13793.4,0,1,0
PMT-002722,INV-56229,V1042,Consulting,BU_North,2023-07-14,9287.57,0,1,1
PMT-010015,INV-59925,V1079,Logistics,BU_South,2023-07-14,4063.69,0,1,1
PMT-004905,INV-90405,V1086,IT Services,BU_East,2023-07-14,78978.66,0,1,0
PMT-011186,INV-59937,V1081,Office Supplies,BU_East,2023-07-14,680.61,0,1,0
PMT-000456,INV-14138,V1031,Consulting,BU_South,2023-07-14,30743.86,0,1,1
PMT-008693,INV-37618,V1018,Consulting,BU_Central,2023-07-14,19459.49,0,1,0
PMT-006412,INV-14886,V1032,Facilities,BU_West,2023-07-15,2130.83,0,1,0
PMT-007393,INV-26616,V1037,IT Services,BU_Central,2023-07-15,38345.42,0,1,0
PMT-001202,INV-51853,V1005,IT Services,BU_North,2023-07-15,35722.17,0,1,1
PMT-013747,INV-78496,V1041,Office Supplies,BU_East,2023-07-15,1559.82,0,1,0
PMT-000529,INV-63511,V1053,IT Services,BU_Central,2023-07-15,62539.12,0,1,0
PMT-001199,INV-53829,V1098,Consulting,BU_North,2023-07-15,10259.61,1,1,1
PMT-010154,INV-80006,V1013,Consulting,BU_South,2023-07-15,20331.26,0,1,1
PMT-004213,INV-52903,V1011,IT Services,BU_Central,2023-07-15,14775.55,0,1,0
PMT-000961,INV-47070,V1069,IT Services,BU_North,2023-07-15,57171.36,1,1,1
PMT-DUP-000231,INV-54917,V1081,Office Supplies,BU_North,2023-07-15,4821.65,1,1,1
PMT-002069,INV-21648,V1052,IT Services,BU_Central,2023-07-15,59658.35,0,1,0
PMT-005274,INV-12787,V1053,Consulting,BU_North,2023-07-15,47794.42,0,1,1
PMT-010570,INV-82755,V1006,IT Services,BU_South,2023-07-15,17325.55,1,1,1
PMT-013356,INV-47919,V1063,IT Services,BU_East,2023-07-15,51235.93,0,1,0
PMT-000088,INV-36158,V1028,Consulting,BU_North,2023-07-15,33323.12,0,1,1
PMT-010613,INV-43467,V1026,Office Supplies,BU_South,2023-07-15,1627.53,0,1,1
PMT-012729,INV-45600,V1053,Facilities,BU_Central,2023-07-15,8491.4,0,1,0
PMT-005653,INV-50948,V1072,Consulting,BU_East,2023-07-15,4086.02,0,1,0
PMT-008540,INV-70087,V1089,Logistics,BU_South,2023-07-15,11350.05,0,1,1
PMT-001723,INV-41467,V1022,IT Services,BU_North,2023-07-15,78583.84,0,1,1
PMT-DUP-000083,INV-57555,V1000,IT Services,BU_South,2023-07-15,36325.02,1,1,1
PMT-001697,INV-58614,V1085,Facilities,BU_East,2023-07-15,8970.69,0,1,0
PMT-004955,INV-60001,V1088,IT Services,BU_Central,2023-07-15,17638.6,1,1,0
PMT-010386,INV-46145,V1003,Consulting,BU_Central,2023-07-15,9810.72,0,1,0
PMT-006808,INV-54083,V1071,IT Services,BU_East,2023-07-15,41695.42,0,1,0
PMT-011528,INV-61143,V1080,Facilities,BU_East,2023-07-15,2089.44,0,1,0
PMT-000675,INV-28724,V1086,Logistics,BU_South,2023-07-15,14827.09,1,1,1
PMT-004507,INV-33818,V1057,IT Services,BU_West,2023-07-15,11292.35,0,1,0
PMT-009814,INV-94683,V1065,Consulting,BU_South,2023-07-15,11645.54,0,1,1
PMT-000749,INV-55093,V1062,Logistics,BU_East,2023-07-15,9672.86,0,1,0
PMT-010728,INV-68555,V1044,Facilities,BU_South,2023-07-15,7076.03,1,1,1
PMT-014371,INV-99769,V1070,Logistics,BU_West,2023-07-15,6149.43,0,1,0
PMT-002789,INV-11398,V1095,IT Services,BU_East,2023-07-15,53764.04,0,1,0
PMT-000355,INV-36174,V1020,Logistics,BU_Central,2023-07-15,4564.97,0,1,0
PMT-008397,INV-53332,V1088,IT Services,BU_West,2023-07-15,77692.7,0,1,0
PMT-003524,INV-68369,V1092,Logistics,BU_North,2023-07-15,11213.3,1,1,1
PMT-001974,INV-80056,V1008,Facilities,BU_South,2023-07-15,6887.81,0,1,1
PMT-005889,INV-15614,V1084,Logistics,BU_North,2023-07-15,2783.89,0,1,1
PMT-003119,INV-73627,V1090,IT Services,BU_South,2023-07-15,53315.98,0,1,1
PMT-012123,INV-22288,V1048,Logistics,BU_North,2023-07-15,6412.85,0,1,1
PMT-003529,INV-21792,V1029,Office Supplies,BU_East,2023-07-15,4111.95,0,1,0
PMT-012846,INV-87162,V1080,Logistics,BU_Central,2023-07-15,12978.81,0,1,0
PMT-010495,INV-31949,V1058,Office Supplies,BU_East,2023-07-15,3511.39,0,1,0
PMT-004444,INV-16598,V1090,Logistics,BU_Central,2023-07-15,11148.19,0,1,0
PMT-010375,INV-96228,V1093,Consulting,BU_West,2023-07-16,21955.56,0,1,0
PMT-003428,INV-86955,V1054,Consulting,BU_Central,2023-07-16,3911.86,0,1,0
PMT-011994,INV-49460,V1036,Office Supplies,BU_East,2023-07-16,1685.5,0,1,0
PMT-010520,INV-57435,V1066,Consulting,BU_South,2023-07-16,38869.92,0,1,1
PMT-009297,INV-47550,V1041,IT Services,BU_West,2023-07-16,32440.38,0,1,0
PMT-006399,INV-85747,V1023,Logistics,BU_East,2023-07-16,12533.17,0,1,0
PMT-DUP-000007,INV-29880,V1052,IT Services,BU_North,2023-07-16,45021.84,1,1,1
